num_corre,día_ocu,año_ocu,hora_ocu,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,área_geo_ocu,sexo_per,zona_ocu,edad_per,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,g_hora,g_hora_5,g_modelo_veh
9890,4,2016,21,5,3,1709,17,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
9891,4,2016,11,5,3,1406,14,1,1,99,39,1,1,5,31,2,9999,5,6,6,8,2,1,6
9892,4,2016,9,5,3,301,3,2,1,99,44,2,1,3,17,4,2004,5,7,7,9,2,1,4
9893,5,2016,3,5,4,101,1,1,9,3,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
9894,5,2016,17,5,4,101,1,1,1,5,25,1,1,1,999,99,9999,5,4,4,6,3,2,6
9895,5,2016,8,5,4,101,1,1,9,12,999,9,9,99,999,99,9999,5,16,12,18,2,1,6
9896,5,2016,23,5,4,206,2,2,1,99,26,2,1,2,28,3,9999,5,4,4,6,4,3,6
9897,5,2016,8,5,4,401,4,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6
9898,6,2016,19,5,5,117,1,1,9,99,999,9,9,12,999,1,9999,5,16,12,18,4,3,6
9899,6,2016,6,5,5,401,4,2,9,99,999,9,9,1,999,4,9999,5,16,12,18,2,1,6
9900,6,2016,20,5,5,105,1,1,1,99,34,2,1,14,6,1,2005,5,5,5,7,4,3,4
9901,6,2016,21,5,5,1501,15,2,1,99,21,9,1,4,67,3,2006,5,3,3,5,4,3,4
9902,7,2016,4,5,6,101,1,1,9,13,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
9903,7,2016,23,5,6,1301,13,1,1,99,19,2,1,1,27,3,9999,5,2,2,4,4,3,6
9904,7,2016,23,5,6,401,4,2,1,99,22,1,1,3,56,9,9999,5,3,3,5,4,3,6
9905,7,2016,18,5,6,101,1,1,1,5,27,1,1,1,73,4,9999,5,4,4,6,4,3,6
9906,8,2016,10,5,7,101,1,1,1,11,18,1,1,1,27,4,9999,5,2,2,4,2,1,6
9907,8,2016,22,5,7,101,1,1,9,7,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
9908,8,2016,21,5,7,502,5,2,1,99,28,2,1,4,6,5,2009,5,4,4,6,4,3,4
9909,8,2016,17,5,7,921,9,2,1,99,24,9,1,4,67,5,2010,5,3,3,5,3,2,5
9910,8,2016,22,5,7,1601,16,2,1,99,24,9,1,5,56,2,2002,5,3,3,5,4,3,4
9911,8,2016,19,5,7,305,3,2,1,99,40,2,1,1,28,9,9999,5,7,7,9,4,3,6
9912,9,2016,14,5,1,901,9,1,9,99,999,9,1,99,999,99,9999,5,16,12,18,3,2,6
9913,10,2016,14,5,2,1911,19,1,2,99,999,9,1,4,999,99,9999,5,16,12,18,3,2,6
9914,10,2016,17,5,2,511,5,1,1,99,37,1,1,5,30,2,9999,5,6,6,8,3,2,6
9915,10,2016,11,5,2,1501,15,2,1,99,21,1,1,4,32,5,9999,5,3,3,5,2,1,6
9916,10,2016,20,5,2,203,2,1,1,99,17,1,2,4,67,3,9999,5,2,2,4,4,3,6
9917,10,2016,8,5,2,1805,18,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6
9918,11,2016,6,5,3,101,1,1,1,9,29,1,1,1,41,1,2005,5,4,4,6,2,1,4
9919,11,2016,22,5,3,502,5,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,4,3,6
9920,11,2016,17,5,3,1105,11,2,1,99,56,9,1,5,50,2,9999,5,10,10,12,3,2,6
9921,11,2016,17,5,3,901,9,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,3,2,6
9922,11,2016,22,5,3,1708,17,2,1,99,23,2,1,4,6,5,9999,5,3,3,5,4,3,6
9923,11,2016,6,5,3,1414,14,1,9,99,999,9,1,99,999,99,9999,5,16,12,18,2,1,6
9924,11,2016,23,5,3,1406,14,1,1,99,44,9,1,99,999,99,9999,5,7,7,9,4,3,6
9925,11,2016,16,5,3,301,3,1,1,99,59,9,1,6,999,2,9999,5,10,10,12,3,2,6
9926,12,2016,10,5,4,101,1,1,1,8,31,9,1,12,7,1,1992,5,5,5,7,2,1,3
9927,12,2016,19,5,4,101,1,1,9,8,999,9,9,1,999,2,9999,5,16,12,18,4,3,6
9928,12,2016,6,5,4,1103,11,2,9,99,999,9,9,4,999,99,9999,5,16,12,18,2,1,6
9929,12,2016,19,5,4,406,4,2,9,99,999,9,9,3,999,1,9999,5,16,12,18,4,3,6
9930,12,2016,19,5,4,406,4,2,9,99,999,9,9,3,999,9,9999,5,16,12,18,4,3,6
9931,12,2016,19,5,4,406,4,2,1,99,999,9,1,3,999,9,9999,5,16,12,18,4,3,6
9932,13,2016,19,5,5,112,1,1,1,99,28,9,1,1,8,1,9999,5,4,4,6,4,3,6
9933,13,2016,19,5,5,501,5,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
9934,13,2016,18,5,5,1106,11,1,1,99,29,1,1,4,6,1,2008,5,4,4,6,4,3,4
9935,13,2016,22,5,5,1104,11,2,9,99,999,9,9,2,999,4,9999,5,16,12,18,4,3,6
9936,13,2016,11,5,5,1803,18,1,1,99,21,9,1,4,999,99,9999,5,3,3,5,2,1,6
9937,13,2016,11,5,5,1803,18,1,1,99,11,9,2,18,999,99,9999,5,1,1,3,2,1,6
9938,13,2016,22,5,5,1710,17,2,1,99,999,9,1,3,999,4,9999,5,16,12,18,4,3,6
9939,14,2016,22,5,6,101,1,1,1,18,43,9,1,1,28,2,9999,5,7,7,9,4,3,6
9940,14,2016,22,5,6,109,1,1,9,99,999,9,9,1,52,2,9999,5,16,12,18,4,3,6
9941,14,2016,22,5,6,117,1,1,9,99,999,9,9,4,999,99,9999,5,16,12,18,4,3,6
9942,14,2016,21,5,6,504,5,2,1,99,21,2,1,4,76,2,2016,5,3,3,5,4,3,5
9943,14,2016,21,5,6,513,5,2,9,99,999,9,9,1,999,4,9999,5,16,12,18,4,3,6
9944,14,2016,10,5,6,917,9,2,1,99,47,1,1,5,56,2,1995,5,8,8,10,2,1,3
9945,14,2016,19,5,6,1501,15,1,1,99,21,2,1,4,27,2,9999,5,3,3,5,4,3,6
9946,14,2016,13,5,6,301,3,1,1,99,50,1,1,9,69,2,1984,5,9,9,11,3,2,2
9947,15,2016,23,5,7,102,1,2,1,99,34,9,1,8,999,8,9999,5,5,5,7,4,3,6
9948,15,2016,10,5,7,101,1,1,1,21,34,9,1,5,56,2,9999,5,5,5,7,2,1,6
9949,15,2016,3,5,7,901,9,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
9950,15,2016,20,5,7,205,2,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,4,3,6
9951,16,2016,9,5,1,101,1,2,1,1,22,1,1,1,52,3,1995,5,3,3,5,2,1,3
9952,16,2016,11,5,1,501,5,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6
9953,16,2016,9,5,1,501,5,1,1,99,61,9,1,12,30,7,2001,5,11,11,13,2,1,4
9954,16,2016,19,5,1,901,9,1,9,99,999,9,9,1,999,1,9999,5,16,12,18,4,3,6
9955,16,2016,5,5,1,1420,14,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
9956,16,2016,23,5,1,401,4,2,9,99,999,9,9,6,999,99,9999,5,16,12,18,4,3,6
9957,17,2016,11,5,2,101,1,1,1,18,24,1,1,1,999,11,9999,5,3,3,5,2,1,6
9958,17,2016,14,5,2,109,1,1,1,99,48,9,1,3,999,11,1985,5,8,8,10,3,2,2
9959,17,2016,6,5,2,113,1,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,2,1,6
9960,17,2016,11,5,2,117,1,1,1,99,22,9,1,1,10,2,2005,5,3,3,5,2,1,4
9961,17,2016,8,5,2,406,4,2,1,99,39,2,1,12,999,2,1998,5,6,6,8,2,1,3
9962,18,2016,14,5,3,101,1,1,1,1,26,1,1,12,999,99,2010,5,4,4,6,3,2,5
9963,18,2016,11,5,3,101,1,1,2,17,24,9,1,1,999,99,9999,5,3,3,5,2,1,6
9964,18,2016,7,5,3,101,1,1,9,14,999,9,1,4,999,99,9999,5,16,12,18,2,1,6
9965,18,2016,21,5,3,101,1,1,9,12,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
9966,18,2016,8,5,3,109,1,1,1,99,999,1,1,1,999,99,9999,5,16,12,18,2,1,6
9967,18,2016,2,5,3,117,1,1,9,99,999,9,9,1,999,7,9999,5,16,12,18,1,1,6
9968,18,2016,4,5,3,117,1,1,9,99,999,9,9,1,999,2,9999,5,16,12,18,1,1,6
9969,18,2016,19,5,3,113,1,1,9,99,999,9,1,99,999,99,9999,5,16,12,18,4,3,6
9970,18,2016,3,5,3,117,1,1,9,99,999,9,1,99,999,99,9999,5,16,12,18,1,1,6
9971,18,2016,6,5,3,117,1,1,9,99,999,9,1,99,999,99,9999,5,16,12,18,2,1,6
9972,18,2016,14,5,3,1901,19,1,9,99,999,9,1,99,999,99,9999,5,16,12,18,3,2,6
9973,18,2016,21,5,3,701,7,2,9,99,999,9,9,4,999,99,9999,5,16,12,18,4,3,6
9974,18,2016,9,5,3,311,3,1,2,99,999,9,9,3,69,1,9999,5,16,12,18,2,1,6
9975,19,2016,20,5,4,101,1,1,1,7,39,2,1,4,999,99,9999,5,6,6,8,4,3,6
9976,19,2016,20,5,4,109,1,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
9977,19,2016,2,5,4,901,9,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
9978,19,2016,8,5,4,1802,18,2,2,99,41,9,1,1,999,99,9999,5,7,7,9,2,1,6
9979,19,2016,7,5,4,1611,16,2,9,99,999,9,9,4,27,99,9999,5,16,12,18,2,1,6
9980,19,2016,21,5,4,1706,17,2,1,99,37,1,1,9,999,6,9999,5,6,6,8,4,3,6
9981,19,2016,18,5,4,101,1,1,1,9,22,1,1,1,999,2,2004,5,3,3,5,4,3,4
9982,19,2016,19,5,4,110,1,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
9983,20,2016,22,5,5,101,1,1,9,7,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
9984,20,2016,13,5,5,2001,20,1,1,99,32,9,1,4,67,5,9999,5,5,5,7,3,2,6
9985,20,2016,2,5,5,506,5,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
9986,20,2016,12,5,5,701,7,1,1,99,43,1,1,3,69,11,9999,5,7,7,9,3,2,6
9987,21,2016,11,5,6,101,1,1,1,4,21,9,1,4,67,1,2015,5,3,3,5,2,1,5
9988,21,2016,15,5,6,101,1,1,1,11,999,9,9,99,999,99,9999,5,16,12,18,3,2,6
9989,21,2016,15,5,6,1012,10,2,1,99,35,2,1,14,59,99,9999,5,6,6,8,3,2,6
9990,21,2016,13,5,6,1320,13,2,1,99,22,9,1,2,67,2,1993,5,3,3,5,3,2,3
9991,21,2016,11,5,6,1503,15,2,1,99,20,9,1,14,6,99,2016,5,3,3,5,2,1,5
9992,21,2016,10,5,6,409,4,2,1,99,36,9,1,5,31,2,1995,5,6,6,8,2,1,3
9993,21,2016,18,5,6,101,1,1,1,17,29,2,1,3,41,2,2005,5,4,4,6,4,3,4
9994,21,2016,13,5,6,504,5,1,1,99,31,1,1,5,9,2,2011,5,5,5,7,3,2,5
9995,21,2016,7,5,6,903,9,1,2,99,25,1,1,1,27,4,2007,5,4,4,6,2,1,4
9996,22,2016,4,5,7,1601,16,1,1,99,24,2,1,1,52,99,9999,5,3,3,5,1,1,6
9997,22,2016,1,5,7,109,1,1,9,99,999,9,1,11,999,2,9999,5,16,12,18,1,1,6
9998,22,2016,16,5,7,101,1,1,9,21,999,9,1,99,999,99,9999,5,16,12,18,3,2,6
9999,22,2016,16,5,7,117,1,1,9,99,999,9,1,99,999,99,9999,5,16,12,18,3,2,6
10000,22,2016,17,5,7,401,4,1,1,99,999,9,1,4,999,99,9999,5,16,12,18,3,2,6
10001,22,2016,22,5,7,1902,19,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10002,22,2016,23,5,7,1501,15,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10003,22,2016,23,5,7,109,1,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10004,22,2016,22,5,7,1601,16,2,9,99,999,9,9,1,69,99,9999,5,16,12,18,4,3,6
10005,22,2016,22,5,7,401,4,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10006,22,2016,22,5,7,413,4,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10007,23,2016,11,5,1,1802,18,2,1,99,25,9,1,4,27,1,9999,5,4,4,6,2,1,6
10008,23,2016,1,5,1,1604,16,2,1,99,29,2,1,1,27,4,9999,5,4,4,6,1,1,6
10009,23,2016,19,5,1,105,1,1,9,99,999,9,9,9,999,3,9999,5,16,12,18,4,3,6
10010,23,2016,1,5,1,1601,16,2,9,99,999,9,9,1,69,99,9999,5,16,12,18,1,1,6
10011,23,2016,18,5,1,1217,12,2,1,99,64,1,1,6,999,6,1998,5,11,11,13,4,3,3
10012,24,2016,9,5,2,101,1,1,2,21,35,1,1,1,999,2,9999,5,6,6,8,2,1,6
10013,24,2016,9,5,2,111,1,2,1,99,19,1,1,4,6,5,2012,5,2,2,4,2,1,5
10014,24,2016,1,5,2,1102,11,2,9,99,999,9,9,4,999,99,9999,5,16,12,18,1,1,6
10015,24,2016,17,5,2,1609,16,1,1,99,29,1,1,4,27,1,2005,5,4,4,6,3,2,4
10016,24,2016,16,5,2,401,4,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,3,2,6
10017,25,2016,16,5,3,111,1,2,1,99,39,1,1,4,76,5,9999,5,6,6,8,3,2,6
10018,25,2016,21,5,3,1712,17,1,1,99,40,1,1,4,27,1,2008,5,7,7,9,4,3,4
10019,25,2016,16,5,3,920,9,1,9,99,999,9,9,4,27,5,9999,5,16,12,18,3,2,6
10020,26,2016,9,5,4,101,1,2,2,17,43,1,1,2,69,3,2009,5,7,7,9,2,1,4
10021,26,2016,15,5,4,112,1,1,9,99,999,1,9,1,48,3,9999,5,16,12,18,3,2,6
10022,26,2016,17,5,4,109,1,2,1,99,27,9,1,12,30,1,9999,5,4,4,6,3,2,6
10023,26,2016,16,5,4,501,5,2,1,99,47,1,1,6,19,4,1997,5,8,8,10,3,2,3
10024,26,2016,4,5,4,901,9,2,2,99,28,9,1,4,32,5,9999,5,4,4,6,1,1,6
10025,26,2016,17,5,4,207,2,2,9,99,999,9,9,3,31,5,9999,5,16,12,18,3,2,6
10026,27,2016,1,5,5,2001,20,1,1,99,16,9,2,99,8,5,9999,5,2,2,4,1,1,6
10027,27,2016,11,5,5,416,4,2,1,99,40,9,1,99,999,99,9999,5,7,7,9,2,1,6
10028,28,2016,17,5,6,101,1,1,1,17,46,1,1,1,69,4,2006,5,8,8,10,3,2,4
10029,28,2016,22,5,6,104,1,2,1,99,27,2,1,4,6,5,2016,5,4,4,6,4,3,5
10030,28,2016,19,5,6,101,1,1,2,12,61,9,1,2,41,2,2016,5,11,11,13,4,3,5
10031,28,2016,23,5,6,101,1,1,9,7,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10032,28,2016,20,5,6,111,1,2,1,99,41,2,1,1,69,5,9999,5,7,7,9,4,3,6
10033,28,2016,23,5,6,608,6,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10034,28,2016,0,5,6,1103,11,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
10035,28,2016,21,5,6,207,2,2,9,99,999,9,9,3,999,5,9999,5,16,12,18,4,3,6
10036,28,2016,2,5,6,1801,18,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
10037,29,2016,2,5,7,1201,12,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
10038,29,2016,3,5,7,311,3,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
10039,29,2016,21,5,7,1801,18,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10040,29,2016,21,5,7,1801,18,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10041,29,2016,20,5,7,101,1,1,9,7,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10042,29,2016,23,5,7,1801,18,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10043,30,2016,14,5,1,107,1,2,1,99,25,9,1,4,2,2,9999,5,4,4,6,3,2,6
10044,30,2016,23,5,1,101,1,1,1,5,42,9,1,4,999,5,2016,5,7,7,9,4,3,5
10045,30,2016,5,5,1,101,1,1,9,12,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
10046,30,2016,18,5,1,109,1,1,1,99,30,9,1,5,19,2,2000,5,5,5,7,4,3,4
10047,30,2016,18,5,1,114,1,2,1,99,37,9,1,3,69,9,9999,5,6,6,8,4,3,6
10048,30,2016,23,5,1,1420,14,2,9,99,999,9,9,3,999,99,9999,5,16,12,18,4,3,6
10049,30,2016,17,5,1,311,3,2,1,99,32,2,1,1,999,1,1999,5,5,5,7,3,2,3
10050,31,2016,20,5,2,1901,19,1,1,99,30,1,1,1,69,9,2005,5,5,5,7,4,3,4
10051,31,2016,21,5,2,1217,12,1,1,99,32,2,1,1,69,9,1992,5,5,5,7,4,3,3
10052,31,2016,19,5,2,101,1,1,1,16,999,9,1,1,56,4,2009,5,16,12,18,4,3,4
10053,31,2016,21,5,2,923,9,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10054,1,2016,11,6,3,101,1,1,2,10,999,1,1,1,52,4,2008,5,16,12,18,2,1,4
10055,1,2016,21,6,3,101,1,1,9,7,999,9,9,1,999,99,9999,5,16,12,18,4,3,6
10056,1,2016,19,6,3,117,1,1,1,99,23,9,1,3,14,99,9999,5,3,3,5,4,3,6
10057,1,2016,19,6,3,901,9,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10058,1,2016,23,6,3,1601,16,2,2,99,30,1,1,3,999,99,9999,5,5,5,7,4,3,6
10059,1,2016,18,6,3,1504,15,2,1,99,28,2,1,99,999,99,9999,5,4,4,6,4,3,6
10060,1,2016,9,6,3,1803,18,2,9,99,999,9,9,4,999,99,9999,5,16,12,18,2,1,6
10061,2,2016,17,6,4,101,1,1,1,1,16,9,2,4,999,99,9999,5,2,2,4,3,2,6
10062,2,2016,20,6,4,111,1,1,9,99,999,9,9,1,999,99,9999,5,16,12,18,4,3,6
10063,2,2016,20,6,4,2001,20,1,9,99,999,9,9,4,999,99,9999,5,16,12,18,4,3,6
10064,2,2016,19,6,4,501,5,2,9,99,999,9,9,1,48,99,9999,5,16,12,18,4,3,6
10065,2,2016,9,6,4,916,9,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,2,1,6
10066,2,2016,15,6,4,1613,16,2,1,99,39,1,1,4,35,1,2010,5,6,6,8,3,2,5
10067,2,2016,8,6,4,1801,18,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6
10068,2,2016,14,6,4,403,4,1,1,99,28,9,1,5,30,6,9999,5,4,4,6,3,2,6
10069,3,2016,17,6,5,101,1,1,1,6,24,9,1,4,999,99,9999,5,3,3,5,3,2,6
10070,3,2016,21,6,5,103,1,2,1,99,30,2,1,1,56,2,9999,5,5,5,7,4,3,6
10071,3,2016,21,6,5,117,1,1,1,99,34,9,1,4,67,5,2008,5,5,5,7,4,3,4
10072,3,2016,21,6,5,602,6,2,9,99,999,9,9,1,999,4,9999,5,16,12,18,4,3,6
10073,4,2016,0,6,6,101,1,1,9,18,999,9,9,1,999,99,9999,5,16,12,18,1,1,6
10074,4,2016,20,6,6,1101,11,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10075,4,2016,11,6,6,901,9,1,1,99,39,1,1,1,21,5,9999,5,6,6,8,2,1,6
10076,4,2016,0,6,6,1217,12,2,9,99,999,9,9,12,999,99,9999,5,16,12,18,1,1,6
10077,4,2016,15,6,6,1215,12,2,1,99,35,9,1,3,69,4,9999,5,6,6,8,3,2,6
10078,4,2016,4,6,6,101,1,1,1,7,26,1,1,4,999,9,9999,5,4,4,6,1,1,6
10079,4,2016,0,6,6,117,1,1,1,99,34,2,1,3,69,4,9999,5,5,5,7,1,1,6
10080,4,2016,8,6,6,1903,19,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,2,1,6
10081,4,2016,8,6,6,1504,15,2,1,99,18,9,1,4,18,5,2015,5,2,2,4,2,1,5
10082,4,2016,0,6,6,1803,18,2,9,99,999,9,9,1,999,1,9999,5,16,12,18,1,1,6
10083,5,2016,16,6,7,104,1,2,1,99,24,2,1,4,32,17,9999,5,3,3,5,3,2,6
10084,5,2016,11,6,7,101,1,1,1,16,29,1,1,1,73,4,9999,5,4,4,6,2,1,6
10085,5,2016,20,6,7,106,1,1,1,99,35,2,1,2,28,2,2006,5,6,6,8,4,3,4
10086,5,2016,7,6,7,1101,11,2,9,99,999,9,1,99,999,99,9999,5,16,12,18,2,1,6
10087,5,2016,13,6,7,901,9,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,3,2,6
10088,5,2016,16,6,7,1301,13,2,1,99,999,9,1,3,999,3,9999,5,16,12,18,3,2,6
10089,5,2016,20,6,7,1312,13,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,4,3,6
10090,5,2016,8,6,7,1601,16,1,9,99,999,9,9,1,999,2,9999,5,16,12,18,2,1,6
10091,5,2016,8,6,7,1601,16,2,9,99,999,9,1,1,999,99,9999,5,16,12,18,2,1,6
10092,5,2016,21,6,7,1803,18,2,9,99,999,9,1,1,999,99,9999,5,16,12,18,4,3,6
10093,5,2016,9,6,7,1713,17,1,9,99,999,9,9,4,999,99,9999,5,16,12,18,2,1,6
10094,5,2016,18,6,7,401,4,2,1,99,24,9,1,1,999,99,9999,5,3,3,5,4,3,6
10095,6,2016,9,6,1,101,1,1,1,10,24,9,1,4,27,5,2013,5,3,3,5,2,1,5
10096,6,2016,23,6,1,117,1,1,1,99,33,2,1,4,6,5,2010,5,5,5,7,4,3,5
10097,6,2016,20,6,1,1413,14,2,1,99,47,1,1,6,19,5,9999,5,8,8,10,4,3,6
10098,6,2016,12,6,1,101,1,1,1,11,40,1,1,4,28,1,9999,5,7,7,9,3,2,6
10099,6,2016,19,6,1,1301,13,1,9,99,999,9,9,2,56,5,9999,5,16,12,18,4,3,6
10100,6,2016,21,6,1,1301,13,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10101,7,2016,11,6,2,101,1,1,1,3,34,1,1,12,30,6,1995,5,5,5,7,2,1,3
10102,7,2016,6,6,2,2008,20,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6
10103,7,2016,19,6,2,511,5,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10104,7,2016,9,6,2,1109,11,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6
10105,7,2016,9,6,2,901,9,1,9,99,999,9,9,99,999,99,9999,5,16,12,18,2,1,6
10106,8,2016,15,6,3,101,1,1,1,1,25,9,1,11,16,2,2004,5,4,4,6,3,2,4
10107,8,2016,18,6,3,104,1,2,1,99,36,9,1,3,69,2,9999,5,6,6,8,4,3,6
10108,8,2016,22,6,3,117,1,1,1,99,49,9,1,1,69,4,2007,5,8,8,10,4,3,4
10109,8,2016,15,6,3,1202,12,1,1,99,40,1,1,3,69,3,1987,5,7,7,9,3,2,2
10110,8,2016,11,6,3,1614,16,2,1,99,19,1,1,4,999,6,9999,5,2,2,4,2,1,6
10111,8,2016,22,6,3,1614,16,2,9,99,999,9,9,5,999,99,9999,5,16,12,18,4,3,6
10112,8,2016,1,6,3,304,3,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
10113,8,2016,1,6,3,304,3,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
10114,9,2016,12,6,4,101,1,1,1,4,30,1,1,2,69,6,2004,5,5,5,7,3,2,4
10115,9,2016,21,6,4,1001,10,1,1,99,20,2,1,14,6,1,9999,5,3,3,5,4,3,6
10116,9,2016,17,6,4,1601,16,1,1,99,38,9,1,5,26,2,1982,5,6,6,8,3,2,2
10117,10,2016,22,6,5,101,1,1,1,6,34,1,1,2,69,5,9999,5,5,5,7,4,3,6
10118,10,2016,20,6,5,108,1,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10119,10,2016,21,6,5,109,1,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10120,10,2016,19,6,5,2101,21,1,1,99,54,2,1,4,999,99,9999,5,9,9,11,4,3,6
10121,10,2016,10,6,5,308,3,2,1,99,50,1,1,3,69,10,1984,5,9,9,11,2,1,2
10122,10,2016,15,6,5,302,3,2,1,99,23,1,1,4,67,5,9999,5,3,3,5,3,2,6
10123,11,2016,7,6,6,117,1,1,9,99,999,9,9,1,69,1,9999,5,16,12,18,2,1,6
10124,11,2016,16,6,6,117,1,1,1,99,30,2,1,3,69,11,1986,5,5,5,7,3,2,2
10125,11,2016,13,6,6,1014,10,2,1,99,29,1,1,4,6,5,9999,5,4,4,6,3,2,6
10126,11,2016,19,6,6,109,1,2,1,99,76,2,1,3,31,11,9999,5,14,11,16,4,3,6
10127,11,2016,6,6,6,1109,11,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,2,1,6
10128,11,2016,5,6,6,1109,11,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
10129,11,2016,6,6,6,207,2,2,1,99,62,9,1,6,30,2,1998,5,11,11,13,2,1,3
10130,11,2016,0,6,6,203,2,2,9,99,999,2,9,3,999,3,9999,5,16,12,18,1,1,6
10131,12,2016,0,6,7,109,1,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,1,1,6
10132,12,2016,18,6,7,109,1,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10133,12,2016,13,6,7,2107,21,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,3,2,6
10134,12,2016,13,6,7,2107,21,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,3,2,6
10135,12,2016,14,6,7,514,5,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,3,2,6
10136,12,2016,4,6,7,1107,11,2,9,99,999,9,9,9,999,99,9999,5,16,12,18,1,1,6
10137,12,2016,20,6,7,1228,12,2,9,99,999,9,9,99,999,99,9999,5,16,12,18,4,3,6
10138,12,2016,18,6,7,1615,16,2,9,99,999,9,9,2,999,99,9999,5,16,12,18,4,3,6
10139,12,2016,22,6,7,1501,15,2,1,99,39,2,1,2,27,99,2000,5,6,6,8,4,3,4
10140,12,2016,22,6,7,1503,15,1,1,99,21,2,1,4,67,4,9999,5,3,3,5,4,3,6
10141,12,2016,15,6,7,1406,14,1,1,99,17,1,2,4,32,5,2016,5,2,2,4,3,2,5
10142,12,2016,18,6,7,301,3,2,1,99,22,2,1,3,14,10,9999,5,3,3,5,4,3,6
10143,13,2016,2,6,1,109,1,2,1,99,999,9,1,1,28,2,9999,5,16,12,18,1,1,6
10144,13,2016,11,6,1,101,1,1,1,19,999,9,1,1,999,2,9999,5,16,12,18,2,1,6
10145,13,2016,4,6,1,1107,11,2,1,99,999,9,1,3,999,99,9999,5,16,12,18,1,1,6
10146,14,2016,16,6,2,101,1,2,1,18,24,9,1,4,32,5,9999,5,3,3,5,3,2,6
10147,14,2016,14,6,2,102,1,2,9,99,999,9,9,1,999,99,9999,5,16,12,18,3,2,6
10148,14,2016,21,6,2,109,1,1,1,99,28,9,1,1,52,5,1987,5,4,4,6,4,3,2
