núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
6907,2017,19,16,3,2,10,4,701,7,99,9,999,16,12,18,9,9,1,69,6,9999,6,5
6908,2017,19,20,4,3,10,4,710,7,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
6909,2017,19,15,3,2,10,4,414,4,99,1,14,1,1,3,9,2,4,32,14,9999,6,5
6910,2017,20,2,1,1,10,5,101,1,11,2,24,3,3,5,9,1,1,27,3,2008,4,5
6911,2017,20,20,4,3,10,5,1910,19,99,1,999,16,12,18,9,1,18,999,99,9999,6,5
6912,2017,20,21,4,3,10,5,901,9,99,1,27,4,4,6,2,1,4,999,5,9999,6,5
6913,2017,21,12,3,2,10,6,101,1,18,1,60,11,11,13,1,1,6,19,1,2001,4,5
6914,2017,21,15,3,2,10,6,102,1,99,1,27,4,4,6,9,1,4,32,1,2008,4,5
6915,2017,21,19,4,3,10,6,101,1,12,9,999,16,12,18,9,9,12,999,3,9999,6,5
6916,2017,21,11,2,1,10,6,2215,22,99,1,48,8,8,10,9,1,12,999,99,9999,6,5
6917,2017,21,13,3,2,10,6,1109,11,99,1,35,6,6,8,2,1,3,56,2,1986,2,5
6918,2017,21,20,4,3,10,6,1109,11,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
6919,2017,21,18,4,3,10,6,1319,13,99,9,999,16,12,18,9,9,1,999,1,9999,6,5
6920,2017,21,19,4,3,10,6,1804,18,99,1,27,4,4,6,9,1,5,69,2,2018,5,5
6921,2017,22,13,3,2,10,7,107,1,99,1,24,3,3,5,9,1,4,6,5,2012,5,5
6922,2017,22,1,1,1,10,7,101,1,7,9,999,16,12,18,9,9,99,999,99,9999,6,5
6923,2017,22,15,3,2,10,7,101,1,7,1,22,3,3,5,1,1,5,50,1,9999,6,5
6924,2017,22,10,2,1,10,7,1906,19,99,1,32,5,5,7,1,1,9,69,1,2004,4,5
6925,2017,22,18,4,3,10,7,1616,16,99,1,38,6,6,8,9,1,14,6,1,9999,6,5
6926,2017,22,21,4,3,10,7,1507,15,99,1,29,4,4,6,2,1,4,67,5,2012,5,5
6927,2017,22,23,4,3,10,7,1706,17,99,9,999,16,12,18,9,9,14,6,1,9999,6,5
6928,2017,22,20,4,3,10,7,1703,17,99,9,999,16,12,18,9,9,5,999,99,9999,6,5
6929,2017,23,18,4,3,10,1,101,1,11,1,34,5,5,7,1,1,1,10,7,9999,6,5
6930,2017,23,19,4,3,10,1,109,1,99,1,37,6,6,8,9,1,6,999,2,9999,6,5
6931,2017,23,6,2,1,10,1,604,6,99,1,28,4,4,6,9,1,5,52,2,9999,6,5
6932,2017,23,18,4,3,10,1,1015,10,99,9,999,16,12,18,9,9,99,999,2,9999,6,5
6933,2017,23,13,3,2,10,1,1805,18,99,1,37,6,6,8,1,1,9,999,99,9999,6,5
6934,2017,23,19,4,3,10,1,312,3,99,1,36,6,6,8,2,1,3,69,11,9999,6,5
6935,2017,24,21,4,3,10,2,101,1,8,1,50,9,9,11,1,1,1,28,2,2011,5,5
6936,2017,24,22,4,3,10,2,101,1,9,1,39,6,6,8,1,1,1,48,4,1994,3,5
6937,2017,24,23,4,3,10,2,101,1,4,9,999,16,12,18,9,9,99,999,99,9999,6,5
6938,2017,24,18,4,3,10,2,101,1,17,9,999,16,12,18,9,9,3,999,4,9999,6,5
6939,2017,24,0,1,1,10,2,107,1,99,1,42,7,7,9,9,1,1,69,2,2009,4,5
6940,2017,24,23,4,3,10,2,505,5,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
6941,2017,24,17,3,2,10,2,403,4,99,1,16,2,2,4,9,2,4,27,99,2013,5,5
6942,2017,25,8,2,1,10,3,502,5,99,1,56,10,10,12,9,1,4,32,1,2016,5,5
6943,2017,25,3,1,1,10,3,409,4,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
6944,2017,25,21,4,3,10,3,312,3,99,1,47,8,8,10,9,1,3,69,3,9999,6,5
6945,2017,26,19,4,3,10,4,101,1,18,9,999,16,12,18,9,1,4,999,99,9999,6,5
6946,2017,26,7,2,1,10,4,101,1,12,2,41,7,7,9,1,1,1,56,4,2009,4,5
6947,2017,26,20,4,3,10,4,101,1,12,9,999,16,12,18,9,9,1,999,99,9999,6,5
6948,2017,26,20,4,3,10,4,109,1,99,1,40,7,7,9,1,1,4,27,5,9999,6,5
6949,2017,26,18,4,3,10,4,1901,19,99,9,999,16,12,18,9,9,4,999,99,9999,6,5
6950,2017,27,16,3,2,10,5,101,1,1,9,999,16,12,18,9,9,99,999,99,9999,6,5
6951,2017,27,7,2,1,10,5,101,1,5,2,45,8,8,10,9,1,1,69,4,2013,5,5
6952,2017,27,21,4,3,10,5,117,1,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
6953,2017,27,11,2,1,10,5,501,5,99,2,40,7,7,9,9,1,1,31,4,2013,5,5
6954,2017,27,19,4,3,10,5,406,4,99,1,23,3,3,5,9,1,4,999,3,9999,6,5
6955,2017,27,17,3,2,10,5,308,3,99,1,28,4,4,6,9,1,4,6,1,2016,5,5
6956,2017,28,19,4,3,10,6,101,1,9,1,26,4,4,6,9,1,10,69,4,2003,4,5
6957,2017,28,14,3,2,10,6,101,1,9,1,43,7,7,9,9,1,1,10,3,2013,5,5
6958,2017,28,10,2,1,10,6,101,1,5,1,22,3,3,5,1,1,1,56,5,1991,3,5
6959,2017,28,22,4,3,10,6,109,1,99,1,16,2,2,4,1,2,4,6,3,2015,5,5
6960,2017,28,18,4,3,10,6,2103,21,99,1,33,5,5,7,2,1,14,6,1,9999,6,5
6961,2017,28,9,2,1,10,6,924,9,99,1,16,2,2,4,1,2,5,31,2,1995,3,5
6962,2017,28,23,4,3,10,6,1301,13,99,1,39,6,6,8,9,1,3,999,99,9999,6,5
6963,2017,28,18,4,3,10,6,1617,16,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
6964,2017,29,19,4,3,10,7,101,1,1,1,31,5,5,7,9,1,1,69,6,1999,3,5
6965,2017,29,20,4,3,10,7,109,1,99,9,999,16,12,18,9,9,1,48,5,9999,6,5
6966,2017,29,13,3,2,10,7,501,5,99,2,52,9,9,11,9,1,1,27,11,1995,3,5
6967,2017,29,23,4,3,10,7,501,5,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
6968,2017,29,6,2,1,10,7,1301,13,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
6969,2017,29,18,4,3,10,7,207,2,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
6970,2017,29,18,4,3,10,7,701,7,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
6971,2017,30,6,2,1,10,1,110,1,99,1,32,5,5,7,9,1,4,67,3,2013,5,5
6972,2017,30,12,3,2,10,1,111,1,99,9,999,16,12,18,9,9,12,30,99,9999,6,5
6973,2017,30,14,3,2,10,1,1014,10,99,1,52,9,9,11,1,1,3,56,2,2011,5,5
6974,2017,30,21,4,3,10,1,1013,10,99,1,23,3,3,5,1,1,12,30,2,1984,2,5
6975,2017,30,20,4,3,10,1,719,7,99,1,55,10,10,12,9,1,4,999,1,9999,6,5
6976,2017,30,15,3,2,10,1,406,4,99,1,35,6,6,8,9,1,12,30,6,1995,3,5
6977,2017,31,22,4,3,10,2,101,1,8,1,20,3,3,5,9,1,1,48,6,2002,4,5
6978,2017,31,7,2,1,10,2,101,1,6,1,35,6,6,8,9,1,4,6,5,9999,6,5
6979,2017,31,17,3,2,10,2,2103,21,99,9,999,16,12,18,9,9,3,69,4,1991,3,5
6980,2017,31,18,4,3,10,2,609,6,99,1,21,3,3,5,9,1,4,27,5,2016,5,5
6981,2017,31,19,4,3,10,2,1802,18,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
6982,2017,31,0,1,1,10,2,401,4,99,1,31,5,5,7,9,1,1,28,2,2004,4,5
6983,2017,31,9,2,1,10,2,409,4,99,1,46,8,8,10,9,1,3,48,4,2015,5,5
6984,2017,31,18,4,3,10,2,312,3,99,1,40,7,7,9,9,1,4,32,99,9999,6,5
6985,2017,31,21,4,3,10,2,306,3,99,1,32,5,5,7,9,1,1,52,4,9999,6,5
6986,2017,1,17,3,2,11,3,101,1,2,1,27,4,4,6,1,1,2,27,9,2008,4,1
6987,2017,1,17,3,2,11,3,101,1,2,2,27,4,4,6,9,1,1,56,8,1989,2,1
6988,2017,1,19,4,3,11,3,101,1,1,1,49,8,8,10,2,1,4,999,5,9999,6,1
6989,2017,1,19,4,3,11,3,101,1,1,9,999,16,12,18,9,9,1,999,2,9999,6,1
6990,2017,1,0,1,1,11,3,101,1,6,1,55,10,10,12,9,1,1,74,8,9999,6,1
6991,2017,1,0,1,1,11,3,101,1,6,1,21,3,3,5,9,1,4,25,1,9999,6,1
6992,2017,1,4,1,1,11,3,101,1,6,1,21,3,3,5,9,1,1,27,99,9999,6,3
6993,2017,1,3,1,1,11,3,108,1,99,1,23,3,3,5,9,1,4,76,9,2015,5,2
6994,2017,1,22,4,3,11,3,110,1,99,1,29,4,4,6,9,1,4,999,99,9999,6,1
6995,2017,1,22,4,3,11,3,110,1,99,1,21,3,3,5,2,1,4,999,99,9999,6,1
6996,2017,1,3,1,1,11,3,504,5,99,1,50,9,9,11,9,1,1,56,4,9999,6,1
6997,2017,1,3,1,1,11,3,504,5,99,1,57,10,10,12,9,1,1,41,5,2007,4,1
6998,2017,1,18,4,3,11,3,1104,11,99,1,20,3,3,5,9,1,4,76,3,9999,6,4
6999,2017,1,10,2,1,11,3,1301,13,99,1,40,7,7,9,9,1,3,69,1,1988,2,1
7000,2017,1,10,2,1,11,3,1301,13,99,1,23,3,3,5,9,1,1,17,3,1995,3,1
7001,2017,1,10,2,1,11,3,1301,13,99,2,57,10,10,12,9,1,3,999,99,9999,6,1
7002,2017,1,13,3,2,11,3,1306,13,99,1,24,3,3,5,9,1,3,999,99,9999,6,3
7003,2017,1,13,3,2,11,3,205,2,99,1,24,3,3,5,9,1,5,31,99,9999,6,1
7004,2017,1,13,3,2,11,3,205,2,99,1,32,5,5,7,9,1,5,26,99,9999,6,1
7005,2017,1,5,1,1,11,3,309,3,99,1,41,7,7,9,1,1,5,999,2,9999,6,1
7006,2017,1,5,1,1,11,3,309,3,99,1,27,4,4,6,9,1,1,73,3,9999,6,1
7007,2017,1,22,4,3,11,3,304,3,99,1,45,8,8,10,9,1,4,67,5,9999,6,2
7008,2017,2,1,1,1,11,4,106,1,99,1,45,8,8,10,9,1,12,69,2,9999,6,1
7009,2017,2,1,1,1,11,4,106,1,99,9,999,16,12,18,9,9,2,41,10,2005,4,1
7010,2017,2,3,1,1,11,4,107,1,99,1,58,10,10,12,9,1,2,67,4,2008,4,1
7011,2017,2,3,1,1,11,4,107,1,99,9,999,16,12,18,9,9,2,28,2,2012,5,1
7012,2017,2,7,2,1,11,4,101,1,1,1,43,7,7,9,9,1,12,50,3,2012,5,1
7013,2017,2,7,2,1,11,4,101,1,1,1,73,13,11,15,9,1,4,67,1,9999,6,1
7014,2017,2,16,3,2,11,4,2102,21,99,1,68,12,11,14,9,1,3,69,4,9999,6,3
7015,2017,2,19,4,3,11,4,1901,19,99,1,28,4,4,6,2,1,4,43,9,9999,6,1
7016,2017,2,19,4,3,11,4,1901,19,99,1,28,4,4,6,2,1,4,43,1,9999,6,1
7017,2017,2,13,3,2,11,4,1905,19,99,1,31,5,5,7,2,1,1,48,3,2004,4,1
7018,2017,2,13,3,2,11,4,1905,19,99,1,30,5,5,7,1,1,3,69,3,1994,3,1
7019,2017,2,6,2,1,11,4,501,5,99,1,27,4,4,6,1,1,5,31,2,1988,2,1
7020,2017,2,6,2,1,11,4,501,5,99,1,21,3,3,5,1,1,4,67,5,2018,5,1
7021,2017,2,0,1,1,11,4,1010,10,99,1,24,3,3,5,2,1,4,6,1,9999,6,2
7022,2017,2,18,4,3,11,4,1801,18,99,1,25,4,4,6,9,1,14,6,1,9999,6,1
7023,2017,2,18,4,3,11,4,1801,18,99,2,25,4,4,6,9,1,4,67,5,9999,6,1
7024,2017,2,16,3,2,11,4,1703,17,99,1,33,5,5,7,9,1,1,48,3,9999,6,1
7025,2017,2,16,3,2,11,4,1703,17,99,2,17,2,2,4,9,2,4,67,1,9999,6,1
7026,2017,2,14,3,2,11,4,2203,22,99,1,56,10,10,12,9,1,3,69,99,9999,6,3
7027,2017,2,16,3,2,11,4,2204,22,99,1,27,4,4,6,9,1,3,69,10,9999,6,1
7028,2017,2,16,3,2,11,4,2204,22,99,1,43,7,7,9,9,1,3,69,2,9999,6,1
7029,2017,2,16,3,2,11,4,109,1,99,1,24,3,3,5,9,1,12,999,99,9999,6,1
7030,2017,2,16,3,2,11,4,109,1,99,1,21,3,3,5,9,1,4,25,2,9999,6,1
7031,2017,2,8,2,1,11,4,601,6,99,2,45,8,8,10,9,1,1,48,5,2003,4,1
7032,2017,2,8,2,1,11,4,601,6,99,1,32,5,5,7,9,1,6,19,2,1994,3,1
7033,2017,2,8,2,1,11,4,601,6,99,1,42,7,7,9,9,1,6,19,3,2000,4,1
7034,2017,2,8,2,1,11,4,601,6,99,1,48,8,8,10,9,1,1,10,9,1998,3,1
7035,2017,3,23,4,3,11,5,101,1,12,1,24,3,3,5,9,1,4,6,1,2015,5,2
7036,2017,3,22,4,3,11,5,117,1,99,1,20,3,3,5,2,1,3,73,5,9999,6,2
7037,2017,3,22,4,3,11,5,2206,22,99,1,22,3,3,5,1,1,14,6,7,2008,4,1
7038,2017,3,22,4,3,11,5,2206,22,99,1,55,10,10,12,2,1,4,32,7,9999,6,1
7039,2017,3,18,4,3,11,5,1903,19,99,1,19,2,2,4,9,1,1,69,5,2012,5,2
7040,2017,3,22,4,3,11,5,511,5,99,1,37,6,6,8,9,1,6,19,8,1996,3,1
7041,2017,3,22,4,3,11,5,511,5,99,1,29,4,4,6,9,1,4,999,99,9999,6,1
7042,2017,3,11,2,1,11,5,1212,12,99,1,43,7,7,9,9,1,4,32,5,9999,6,1
7043,2017,3,11,2,1,11,5,1212,12,99,9,999,16,12,18,9,9,5,30,2,9999,6,1
7044,2017,3,18,4,3,11,5,1604,16,99,1,25,4,4,6,9,1,3,69,4,2016,5,1
7045,2017,3,18,4,3,11,5,1604,16,99,1,47,8,8,10,9,1,4,32,1,9999,6,1
7046,2017,3,16,3,2,11,5,1804,18,99,1,59,10,10,12,9,1,3,69,4,2010,5,2
7047,2017,3,21,4,3,11,5,1710,17,99,1,29,4,4,6,9,1,4,27,5,9999,6,4
7048,2017,3,12,3,2,11,5,308,3,99,1,25,4,4,6,9,1,6,19,3,9999,6,1
7049,2017,3,12,3,2,11,5,308,3,99,1,25,4,4,6,9,1,5,999,2,9999,6,1
7050,2017,3,12,3,2,11,5,308,3,99,1,28,4,4,6,1,1,3,69,5,9999,6,1
7051,2017,4,15,3,2,11,6,101,1,1,2,47,8,8,10,9,1,2,28,11,2004,4,1
7052,2017,4,15,3,2,11,6,101,1,1,1,27,4,4,6,9,1,4,18,4,2014,5,1
7053,2017,4,2,1,1,11,6,101,1,1,1,30,5,5,7,2,1,1,69,3,2008,4,1
7054,2017,4,2,1,1,11,6,101,1,1,1,39,6,6,8,9,1,1,69,6,2006,4,1
7055,2017,4,7,2,1,11,6,101,1,9,1,42,7,7,9,9,1,1,69,6,2004,4,1
7056,2017,4,7,2,1,11,6,101,1,9,1,22,3,3,5,9,1,4,27,4,2017,5,1
7057,2017,4,3,1,1,11,6,101,1,17,1,42,7,7,9,9,1,4,27,5,2015,5,2
7058,2017,4,2,1,1,11,6,101,1,17,1,25,4,4,6,9,1,4,5,1,2018,5,2
7059,2017,4,4,1,1,11,6,101,1,6,1,26,4,4,6,9,1,4,6,1,2012,5,1
7060,2017,4,4,1,1,11,6,101,1,6,9,999,16,12,18,9,9,1,27,6,1993,3,1
7061,2017,4,18,4,3,11,6,101,1,13,1,25,4,4,6,9,1,4,20,5,2013,5,2
7062,2017,4,7,2,1,11,6,101,1,11,2,38,6,6,8,1,1,1,52,4,9999,6,1
7063,2017,4,7,2,1,11,6,101,1,11,1,17,2,2,4,9,2,4,32,1,9999,6,1
7064,2017,4,15,3,2,11,6,101,1,11,2,21,3,3,5,9,1,4,67,5,9999,6,1
7065,2017,4,15,3,2,11,6,101,1,11,1,28,4,4,6,9,1,1,69,99,9999,6,1
7066,2017,4,15,3,2,11,6,101,1,7,1,25,4,4,6,9,1,4,67,4,2013,5,1
7067,2017,4,15,3,2,11,6,101,1,7,1,21,3,3,5,9,1,3,69,4,1988,2,1
7068,2017,4,21,4,3,11,6,109,1,99,1,49,8,8,10,1,1,1,52,2,1998,3,1
7069,2017,4,21,4,3,11,6,109,1,99,1,34,5,5,7,9,1,4,67,5,2015,5,1
7070,2017,4,18,4,3,11,6,112,1,99,1,30,5,5,7,2,1,2,48,3,2003,4,1
7071,2017,4,18,4,3,11,6,112,1,99,1,36,6,6,8,1,1,4,32,99,9999,6,1
7072,2017,4,23,4,3,11,6,117,1,99,1,53,9,9,11,9,1,2,73,5,2011,5,1
7073,2017,4,23,4,3,11,6,117,1,99,1,19,2,2,4,9,1,4,32,5,2017,5,1
7074,2017,4,18,4,3,11,6,2207,22,99,1,16,2,2,4,9,2,3,17,2,1999,3,1
7075,2017,4,18,4,3,11,6,2207,22,99,1,49,8,8,10,9,1,4,67,99,9999,6,1
7076,2017,4,14,3,2,11,6,2001,20,99,1,54,9,9,11,1,1,9,69,99,2001,4,1
7077,2017,4,14,3,2,11,6,2001,20,99,2,32,5,5,7,1,1,2,69,4,9999,6,1
7078,2017,4,17,3,2,11,6,2001,20,99,1,35,6,6,8,1,1,3,69,99,9999,6,1
7079,2017,4,17,3,2,11,6,2001,20,99,1,23,3,3,5,2,1,4,67,99,9999,6,1
7080,2017,4,7,2,1,11,6,502,5,99,1,32,5,5,7,9,1,4,6,5,2015,5,1
7081,2017,4,7,2,1,11,6,502,5,99,1,36,6,6,8,9,1,4,27,5,2014,5,1
7082,2017,4,13,3,2,11,6,502,5,99,1,21,3,3,5,1,1,4,6,5,2015,5,2
7083,2017,4,22,4,3,11,6,1802,18,99,9,999,16,12,18,9,9,6,19,15,1999,3,1
7084,2017,4,22,4,3,11,6,1802,18,99,1,32,5,5,7,9,1,4,999,99,9999,6,1
7085,2017,4,8,2,1,11,6,1805,18,99,1,24,3,3,5,1,1,8,999,99,9999,6,4
7086,2017,5,20,4,3,11,7,101,1,1,1,26,4,4,6,1,1,1,27,4,2007,4,1
7087,2017,5,20,4,3,11,7,101,1,1,1,25,4,4,6,2,1,1,41,2,2016,5,1
7088,2017,5,4,1,1,11,7,101,1,10,2,54,9,9,11,9,1,2,27,2,2012,5,1
7089,2017,5,4,1,1,11,7,101,1,10,1,37,6,6,8,9,1,4,32,1,9999,6,1
7090,2017,5,22,4,3,11,7,101,1,10,1,43,7,7,9,1,1,1,4,4,2006,4,1
7091,2017,5,22,4,3,11,7,101,1,10,1,45,8,8,10,9,1,4,3,1,9999,6,1
7092,2017,5,22,4,3,11,7,107,1,99,1,31,5,5,7,9,1,12,30,7,1995,3,1
7093,2017,5,22,4,3,11,7,107,1,99,1,26,4,4,6,9,1,4,6,3,9999,6,1
7094,2017,5,22,4,3,11,7,109,1,99,1,19,2,2,4,2,1,4,18,2,2016,5,1
7095,2017,5,22,4,3,11,7,109,1,99,1,26,4,4,6,1,1,4,6,1,2013,5,1
7096,2017,5,23,4,3,11,7,101,1,7,1,29,4,4,6,2,1,4,6,1,2013,5,2
7097,2017,5,18,4,3,11,7,101,1,12,1,23,3,3,5,2,1,4,18,5,9999,6,2
7098,2017,5,8,2,1,11,7,101,1,19,1,60,11,11,13,2,1,1,28,2,2015,5,1
7099,2017,5,8,2,1,11,7,101,1,19,2,26,4,4,6,1,1,4,32,1,9999,6,1
7100,2017,5,18,4,3,11,7,609,6,99,1,31,5,5,7,2,1,1,28,2,2017,5,1
7101,2017,5,18,4,3,11,7,609,6,99,2,34,5,5,7,1,1,1,56,4,2001,4,1
7102,2017,5,13,3,2,11,7,613,6,99,1,27,4,4,6,9,1,4,67,5,9999,6,1
7103,2017,5,13,3,2,11,7,613,6,99,1,31,5,5,7,9,1,4,6,1,9999,6,1
7104,2017,5,17,3,2,11,7,1001,10,99,1,56,10,10,12,1,1,2,27,6,2000,4,1
7105,2017,5,17,3,2,11,7,1001,10,99,1,28,4,4,6,9,1,14,6,1,2010,5,1
7106,2017,5,5,1,1,11,7,1101,11,99,1,44,7,7,9,9,1,4,999,99,9999,6,2
7107,2017,5,11,2,1,11,7,902,9,99,1,48,8,8,10,9,1,1,8,3,2003,4,1
7108,2017,5,11,2,1,11,7,902,9,99,1,60,11,11,13,9,1,2,14,11,1983,2,1
7109,2017,5,18,4,3,11,7,1503,15,99,1,21,3,3,5,2,1,4,999,5,9999,6,1
7110,2017,5,18,4,3,11,7,1503,15,99,1,31,5,5,7,1,1,4,999,1,9999,6,1
7111,2017,5,5,1,1,11,7,302,3,99,1,25,4,4,6,2,1,4,32,1,9999,6,1
7112,2017,5,5,1,1,11,7,302,3,99,1,29,4,4,6,1,1,4,67,5,2016,5,1
7113,2017,5,10,2,1,11,7,314,3,99,9,999,16,12,18,9,9,2,27,4,9999,6,1
7114,2017,5,10,2,1,11,7,314,3,99,1,29,4,4,6,9,1,4,67,3,9999,6,1
7115,2017,6,0,1,1,11,1,2217,22,99,1,25,4,4,6,9,1,2,27,9,9999,6,2
7116,2017,6,15,3,2,11,1,501,5,99,1,20,3,3,5,2,1,4,18,1,2014,5,1
7117,2017,6,15,3,2,11,1,501,5,99,1,53,9,9,11,9,1,4,999,99,9999,6,1
7118,2017,6,20,4,3,11,1,614,6,99,1,29,4,4,6,9,1,4,76,3,2005,4,1
7119,2017,6,20,4,3,11,1,614,6,99,1,30,5,5,7,9,1,4,3,4,2012,5,1
7120,2017,6,20,4,3,11,1,614,6,99,1,21,3,3,5,9,1,4,6,3,2014,5,1
7121,2017,6,4,1,1,11,1,801,8,99,1,21,3,3,5,9,1,4,64,5,2015,5,2
7122,2017,6,18,4,3,11,1,1601,16,99,1,46,8,8,10,9,1,2,17,3,2002,4,1
7123,2017,6,18,4,3,11,1,1601,16,99,1,18,2,2,4,9,1,4,6,1,2016,5,1
7124,2017,6,18,4,3,11,1,1501,15,99,1,45,8,8,10,9,1,3,69,99,9999,6,1
7125,2017,6,18,4,3,11,1,1501,15,99,1,30,5,5,7,9,1,4,999,99,9999,6,1
7126,2017,6,1,1,1,11,1,1801,18,99,1,33,5,5,7,1,1,4,67,3,9999,6,1
7127,2017,6,1,1,1,11,1,1801,18,99,1,999,16,12,18,1,1,4,35,5,9999,6,1
7128,2017,6,18,4,3,11,1,1701,17,99,1,25,4,4,6,1,1,3,69,5,9999,6,3
7129,2017,6,12,3,2,11,1,1401,14,99,1,42,7,7,9,1,1,3,69,2,9999,6,1
7130,2017,6,12,3,2,11,1,1401,14,99,1,66,12,11,14,1,1,4,67,5,2004,4,1
7131,2017,6,16,3,2,11,1,101,1,19,1,49,8,8,10,1,1,1,28,2,2016,5,1
7132,2017,6,16,3,2,11,1,101,1,19,1,75,14,11,16,1,1,4,999,99,9999,6,1
7133,2017,6,11,2,1,11,1,101,1,12,1,37,6,6,8,1,1,3,17,1,9999,6,1
7134,2017,6,11,2,1,11,1,101,1,12,1,26,4,4,6,1,1,4,6,3,9999,6,1
7135,2017,7,21,4,3,11,2,101,1,6,1,42,7,7,9,1,1,1,10,4,2006,4,1
7136,2017,7,21,4,3,11,2,101,1,6,1,25,4,4,6,1,1,4,6,5,2010,5,1
7137,2017,7,13,3,2,11,2,101,1,12,1,39,6,6,8,9,1,1,69,4,9999,6,1
7138,2017,7,13,3,2,11,2,101,1,12,1,30,5,5,7,9,1,4,76,5,9999,6,1
7139,2017,7,21,4,3,11,2,101,1,12,2,26,4,4,6,1,1,3,56,1,9999,6,1
7140,2017,7,21,4,3,11,2,101,1,12,1,26,4,4,6,1,1,1,27,2,2006,4,1
7141,2017,7,7,2,1,11,2,114,1,99,1,24,3,3,5,1,1,5,999,99,9999,6,2
7142,2017,7,12,3,2,11,2,511,5,99,1,999,16,12,18,9,1,3,69,5,2006,4,1
7143,2017,7,12,3,2,11,2,511,5,99,1,999,16,12,18,9,1,3,69,6,2007,4,1
7144,2017,7,12,3,2,11,2,1001,10,99,1,45,8,8,10,9,1,9,69,1,9999,6,2
7145,2017,7,12,3,2,11,2,1804,18,99,1,32,5,5,7,1,1,6,19,1,1997,3,1
7146,2017,7,12,3,2,11,2,1804,18,99,1,999,16,12,18,1,1,2,27,99,9999,6,1
7147,2017,7,16,3,2,11,2,1409,14,99,1,54,9,9,11,1,1,9,69,4,2006,4,1
7148,2017,7,16,3,2,11,2,1409,14,99,1,23,3,3,5,1,1,4,6,99,9999,6,1
7149,2017,7,20,4,3,11,2,1412,14,99,1,40,7,7,9,1,1,3,69,9,1996,3,1
7150,2017,7,20,4,3,11,2,1412,14,99,1,29,4,4,6,1,1,3,69,3,9999,6,1
7151,2017,7,15,3,2,11,2,301,3,99,2,20,3,3,5,1,1,2,52,4,9999,6,1
7152,2017,7,15,3,2,11,2,301,3,99,2,34,5,5,7,1,1,4,999,99,9999,6,1
7153,2017,8,15,3,2,11,3,101,1,12,1,30,5,5,7,2,1,4,6,1,2013,5,1
7154,2017,8,15,3,2,11,3,101,1,12,1,28,4,4,6,1,1,1,48,4,2007,4,1
7155,2017,8,4,1,1,11,3,501,5,99,1,49,8,8,10,1,1,5,88,1,1998,3,3
7156,2017,8,17,3,2,11,3,1601,16,99,1,68,12,11,14,2,1,5,50,2,9999,6,2
7157,2017,8,21,4,3,11,3,1004,10,99,1,37,6,6,8,2,1,3,27,9,9999,6,1
7158,2017,8,21,4,3,11,3,1004,10,99,1,999,16,12,18,1,1,14,6,1,2012,5,1
7159,2017,8,20,4,3,11,3,107,1,99,1,32,5,5,7,1,1,4,6,1,9999,6,1
7160,2017,8,20,4,3,11,3,107,1,99,1,26,4,4,6,1,1,1,6,4,2003,4,1
7161,2017,9,10,2,1,11,4,101,1,9,2,39,6,6,8,1,1,2,41,4,2014,5,1
7162,2017,9,10,2,1,11,4,101,1,9,1,25,4,4,6,1,1,4,6,5,2007,4,1
7163,2017,9,17,3,2,11,4,1615,16,99,1,30,5,5,7,2,1,6,999,99,9999,6,1
7164,2017,9,17,3,2,11,4,1615,16,99,1,19,2,2,4,1,1,4,20,1,9999,6,1
7165,2017,9,19,4,3,11,4,401,4,99,9,999,16,12,18,9,9,1,999,99,9999,6,1
7166,2017,9,19,4,3,11,4,401,4,99,1,21,3,3,5,9,1,4,999,99,9999,6,1
7167,2017,10,4,1,1,11,5,117,1,99,1,42,7,7,9,9,1,1,999,99,9999,6,1
7168,2017,10,4,1,1,11,5,117,1,99,1,19,2,2,4,2,1,4,999,99,9999,6,1
7169,2017,10,0,1,1,11,5,101,1,11,1,30,5,5,7,9,1,4,999,4,9999,6,2
7170,2017,10,2,1,1,11,5,101,1,12,1,31,5,5,7,9,1,1,69,4,9999,6,2
7171,2017,10,3,1,1,11,5,101,1,12,1,24,3,3,5,9,1,4,64,3,9999,6,1
7172,2017,10,3,1,1,11,5,101,1,12,1,999,16,12,18,9,1,1,999,99,9999,6,1
7173,2017,10,18,4,3,11,5,1609,16,99,1,24,3,3,5,1,1,1,41,1,9999,6,2
7174,2017,10,18,4,3,11,5,1604,16,99,1,26,4,4,6,9,1,4,999,99,9999,6,2
7175,2017,10,0,1,1,11,5,801,8,99,1,41,7,7,9,9,1,2,28,2,2007,4,1
