num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad,edad_m1,condicion_pil,tipo_vehi,color_vehi,causa_acc
2768,20,11,2,11,16,1601,2,99,1,38,6,1,9,5,2,2
2769,21,11,3,23,1,101,1,12,1,24,3,1,9,1,1,1
2770,21,11,3,21,1,115,1,1,1,36,6,1,9,4,5,1
2771,21,11,3,1,1,108,1,4,1,30,5,1,9,1,6,2
2772,21,11,3,15,19,1903,2,99,1,67,10,1,9,6,3,1
2773,21,11,3,20,11,1101,1,4,1,30,5,1,2,3,4,1
2774,21,11,3,19,3,301,2,99,9,999,11,9,9,5,2,1
2775,22,11,4,4,1,101,1,1,2,22,3,1,1,1,6,2
2776,22,11,4,15,19,1901,2,99,1,20,3,1,1,4,99,2
2777,22,11,4,17,6,604,2,99,1,25,4,1,1,3,5,2
2778,22,11,4,19,10,1001,2,99,1,26,4,1,1,4,14,1
2779,22,11,4,23,16,1601,2,99,9,999,11,9,9,5,2,3
2780,22,11,4,18,14,1401,2,99,9,999,11,9,9,4,7,1
2781,23,11,5,20,1,101,1,1,1,48,8,1,2,1,4,1
2782,23,11,5,17,17,1709,2,99,9,999,11,9,9,2,5,3
2783,23,11,5,13,4,409,2,99,1,39,6,1,1,3,5,1
2784,24,11,6,17,20,2001,2,99,1,37,6,1,1,3,2,1
2785,24,11,6,19,1,101,1,1,1,40,7,1,1,12,3,1
2786,24,11,6,19,1,101,1,7,1,18,2,1,1,1,1,1
2787,24,11,6,10,20,2007,2,99,1,29,4,1,2,3,1,1
2788,24,11,6,13,9,920,2,99,1,23,3,1,9,1,14,1
2789,24,11,6,21,4,401,2,99,9,999,11,9,9,1,99,1
2790,24,11,6,20,22,2212,2,99,1,26,4,1,1,5,3,3
2791,24,11,6,7,1,108,1,6,9,999,11,9,9,5,7,1
2792,24,11,6,6,12,1211,2,99,9,999,11,9,9,3,5,3
2793,24,11,6,0,1,101,1,7,9,999,11,9,9,5,99,1
2794,24,11,6,1,1,115,1,1,9,999,11,9,9,1,99,1
2795,24,11,6,19,1,115,2,99,9,999,11,9,9,5,99,1
2796,24,11,6,7,10,1007,2,99,9,999,11,9,9,12,99,1
2797,24,11,6,8,8,808,2,99,9,999,11,9,9,3,5,3
2798,25,11,7,12,1,101,1,9,1,62,10,1,1,7,3,1
2799,25,11,7,22,1,117,1,7,1,31,5,1,1,1,8,1
2800,25,11,7,20,22,2204,2,99,1,40,7,1,1,3,9,1
2801,25,11,7,6,5,501,2,99,1,31,5,1,9,5,2,1
2802,25,11,7,10,10,1001,1,99,9,999,11,9,9,14,1,3
2803,25,11,7,20,13,1312,2,99,9,999,11,9,9,7,99,1
2804,25,11,7,17,15,1501,2,99,1,26,4,1,1,3,5,4
2805,25,11,7,18,2,201,2,99,1,35,6,1,1,3,2,1
2806,26,11,1,6,1,101,1,18,1,34,5,1,9,7,99,2
2807,26,11,1,16,1,101,1,15,1,33,5,1,1,5,2,1
2808,26,11,1,22,20,2001,2,99,9,999,11,9,9,3,99,4
2809,26,11,1,22,10,1001,2,99,1,28,4,1,1,1,1,1
2810,26,11,1,12,4,401,1,99,1,38,6,1,1,4,99,1
2811,27,11,2,23,1,102,2,99,1,27,4,1,9,3,3,1
2812,27,11,2,7,1,108,1,5,1,34,5,1,1,12,1,1
2813,27,11,2,16,6,601,2,99,1,34,5,1,1,4,1,2
2814,27,11,2,16,10,1001,2,99,1,25,4,1,1,5,2,1
2815,27,11,2,3,8,801,2,99,1,24,3,1,1,3,6,2
2816,27,11,2,18,8,801,2,99,1,46,8,1,1,5,3,1
2817,27,11,2,9,4,401,2,99,9,999,11,9,9,7,1,1
2818,28,11,3,1,1,101,1,18,1,28,4,1,9,1,4,1
2819,28,11,3,16,1,101,1,10,1,41,7,1,1,1,5,1
2820,28,11,3,10,1,101,1,7,1,30,5,1,1,7,6,1
2821,28,11,3,11,9,901,1,11,1,54,9,1,9,5,2,1
2822,28,11,3,22,16,1601,2,99,9,999,11,9,9,3,99,1
2823,28,11,3,11,18,1801,2,99,1,22,3,1,1,1,1,1
2824,28,11,3,17,4,401,2,99,9,999,11,9,9,3,2,3
2825,29,11,4,10,5,501,2,99,2,30,5,1,1,3,1,1
2826,30,11,5,22,1,102,2,99,1,17,2,2,2,4,1,3
2827,30,11,5,1,1,101,1,7,9,999,11,9,9,99,99,1
2828,30,11,5,10,1,108,2,1,9,999,11,9,9,1,5,1
2829,30,11,5,12,19,1902,2,99,1,20,3,1,9,4,99,3
2830,30,11,5,21,5,501,2,99,1,24,3,1,9,2,9,2
2831,30,11,5,3,5,502,2,99,9,999,11,9,9,3,3,3
2832,30,11,5,16,6,608,2,99,9,999,11,9,9,3,9,1
2833,30,11,5,18,6,601,2,99,1,26,4,1,2,14,1,3
2834,30,11,5,13,2,207,2,99,1,31,5,1,9,1,99,1
2835,30,11,5,14,17,1701,1,99,1,47,8,1,1,1,99,1
2836,30,11,5,16,4,401,2,99,2,32,5,1,1,1,11,1
2837,1,12,6,2,1,101,1,15,1,30,5,1,1,4,5,3
2838,1,12,6,5,1,101,1,11,1,31,5,1,1,11,2,1
2839,1,12,6,14,1,114,2,99,1,24,3,1,1,1,9,1
2840,1,12,6,7,1,116,2,99,1,25,4,1,1,1,1,3
2841,1,12,6,5,1,108,1,5,9,999,11,9,9,99,99,1
2842,1,12,6,17,1,108,1,1,1,25,4,1,1,5,11,1
2843,1,12,6,14,19,1903,2,99,1,37,6,1,1,3,4,1
2844,1,12,6,21,5,503,2,99,1,18,2,1,1,1,5,1
2845,1,12,6,17,5,507,2,99,1,56,10,1,1,4,1,1
2846,1,12,6,19,9,920,2,99,2,43,7,1,1,4,2,1
2847,1,12,6,2,13,1326,2,99,9,999,11,9,9,3,5,3
2848,1,12,6,10,8,801,2,99,1,26,4,1,1,5,2,1
2849,1,12,6,3,16,1601,2,99,1,19,2,1,2,4,99,3
2850,1,12,6,14,16,1601,2,99,1,18,2,1,1,1,2,3
2851,1,12,6,17,2,202,2,99,1,21,3,1,1,4,5,1
2852,1,12,6,2,2,207,2,99,1,42,7,1,9,4,99,3
2853,1,12,6,10,17,1710,2,99,1,26,4,1,2,4,5,1
2854,1,12,6,23,17,1703,2,99,1,39,6,1,9,3,2,1
2855,2,12,7,16,1,101,1,18,1,29,4,1,1,3,8,1
2856,2,12,7,4,1,103,2,99,1,19,2,1,1,1,6,2
2857,2,12,7,19,1,108,1,4,1,25,4,1,2,1,2,1
2858,2,12,7,1,20,2001,2,99,1,23,3,1,2,3,1,2
2859,2,12,7,17,19,1906,2,99,1,21,3,1,1,3,2,1
2860,2,12,7,7,5,501,2,99,1,76,10,1,1,13,7,1
2861,2,12,7,15,9,901,1,2,1,45,8,1,1,3,2,1
2862,2,12,7,3,13,1304,2,99,1,15,2,2,1,3,5,2
2863,2,12,7,1,18,1801,2,99,2,27,4,1,2,1,2,1
2864,3,12,1,8,1,101,1,1,1,51,9,1,1,1,2,1
2865,3,12,1,2,1,101,1,1,1,31,5,1,2,4,5,2
2866,3,12,1,1,1,101,1,5,1,35,6,1,1,3,2,2
2867,3,12,1,17,6,613,2,99,1,40,7,1,1,1,6,2
2868,3,12,1,17,18,1801,2,99,1,50,9,1,1,3,11,2
2869,3,12,1,6,18,1801,2,99,9,999,11,9,9,99,99,1
2870,3,12,1,2,17,1701,2,99,1,19,2,1,9,4,9,2
2871,4,12,2,1,1,101,1,9,1,30,5,1,2,4,99,2
2872,4,12,2,0,1,101,1,12,9,999,11,9,9,99,99,1
2873,4,12,2,15,22,2205,2,99,9,999,11,9,9,99,99,1
2874,4,12,2,20,19,1904,2,99,1,23,3,1,9,4,1,3
2875,4,12,2,18,5,504,2,99,1,27,4,1,1,3,3,1
2876,4,12,2,7,6,606,2,99,1,47,8,1,9,3,5,1
2877,4,12,2,8,9,905,2,99,1,24,3,1,9,3,99,3
2878,4,12,2,6,2,201,2,99,9,999,11,9,9,6,2,1
2879,4,12,2,21,3,304,2,99,1,31,5,1,9,3,1,1
2880,4,12,2,23,3,303,2,99,1,34,5,1,1,4,1,2
2881,5,12,3,10,1,101,1,1,2,40,7,1,1,2,4,1
2882,5,12,3,0,1,101,1,18,1,19,2,1,2,1,1,2
2883,5,12,3,19,1,101,1,7,1,35,6,1,2,1,1,1
2884,5,12,3,21,5,501,2,99,1,40,7,1,1,5,3,2
2885,5,12,3,21,5,508,2,99,1,30,5,1,1,5,2,3
2886,5,12,3,20,5,501,2,99,1,28,4,1,9,1,3,2
2887,5,12,3,13,10,1001,1,1,1,24,3,1,1,14,1,1
2888,5,12,3,0,8,801,2,99,1,24,3,1,9,5,1,1
2889,5,12,3,21,4,401,2,99,1,45,8,1,9,4,7,1
2890,6,12,4,13,1,101,1,7,1,35,6,1,9,3,9,1
2891,6,12,4,20,21,2101,2,99,1,27,4,1,9,2,7,1
2892,6,12,4,22,9,901,2,99,1,22,3,1,9,1,6,1
2893,6,12,4,8,17,1701,2,99,1,38,6,1,1,3,11,1
2894,7,12,5,15,1,101,1,1,1,49,8,1,9,1,9,1
2895,7,12,5,9,1,101,1,13,1,22,3,1,9,1,2,1
2896,7,12,5,23,1,101,1,14,1,27,4,1,2,3,5,1
2897,7,12,5,6,1,101,1,13,1,22,3,1,9,1,5,1
2898,7,12,5,22,1,101,1,12,1,21,3,1,9,5,2,2
2899,7,12,5,22,1,108,1,3,1,35,6,1,1,1,5,1
2900,7,12,5,15,22,2201,2,99,2,85,10,1,9,9,99,1
2901,7,12,5,2,5,501,2,99,1,42,7,1,1,6,2,3
2902,7,12,5,8,10,1001,2,99,1,22,3,1,1,4,5,2
2903,7,12,5,11,9,901,1,3,1,20,3,1,1,5,2,1
2904,7,12,5,19,13,1301,2,99,1,39,6,1,1,3,1,1
2905,7,12,5,17,8,801,2,99,9,999,11,9,9,7,2,1
2906,7,12,5,7,3,301,2,99,1,29,4,1,9,4,3,2
2907,7,12,6,6,1,101,1,1,1,27,4,1,9,1,3,1
2908,7,12,6,8,1,113,2,99,1,28,4,1,9,3,6,1
2909,7,12,6,1,1,101,1,12,9,999,11,9,9,4,1,1
2910,7,12,6,11,1,101,1,12,1,40,7,1,9,3,2,1
2911,7,12,6,11,1,101,1,12,1,18,2,1,9,3,99,1
2912,7,12,6,3,1,114,2,99,9,999,11,9,9,9,2,1
2913,7,12,6,23,20,2001,2,99,1,31,5,1,9,4,99,3
2914,7,12,6,21,20,2007,2,99,1,19,2,1,9,4,3,3
2915,7,12,6,10,19,1901,2,99,1,49,8,1,9,12,4,1
2916,7,12,6,13,5,501,2,99,1,26,4,1,9,2,2,3
2917,7,12,6,15,5,503,2,99,1,17,2,2,9,1,1,3
2918,7,12,6,8,13,1301,2,99,1,999,11,1,9,3,5,3
2919,7,12,6,10,7,701,2,99,1,42,7,1,9,3,2,1
2920,7,12,6,21,7,701,2,99,9,999,11,9,9,1,11,1
2921,7,12,6,18,4,401,2,99,1,29,4,1,9,9,4,1
2922,9,12,7,12,1,101,1,1,2,34,5,1,1,1,1,1
2923,9,12,7,23,1,101,1,11,1,45,8,1,2,4,4,2
2924,9,12,7,17,1,101,1,7,1,32,5,1,1,5,7,1
2925,9,12,7,3,1,108,1,4,2,19,2,1,1,1,2,1
2926,9,12,7,23,22,2201,2,99,1,45,8,1,1,3,3,1
2927,9,12,7,4,20,2001,2,99,1,24,3,1,1,1,3,1
2928,9,12,7,13,10,1001,2,99,1,35,6,1,1,3,99,1
2929,9,12,7,14,13,1301,2,99,1,30,5,1,1,3,6,1
2930,9,12,7,12,18,1801,2,99,1,31,5,1,9,4,3,2
2931,9,12,7,13,4,401,2,99,9,999,11,9,9,7,7,3
2932,9,12,7,4,3,301,2,99,1,30,5,1,1,1,2,1
2933,9,12,7,18,3,301,2,99,9,999,11,9,9,2,99,2
2934,10,12,1,10,1,101,1,11,2,33,5,1,9,3,2,1
2935,10,12,1,22,1,101,1,12,1,26,4,1,9,1,2,1
2936,10,12,1,10,1,101,1,12,1,43,7,1,9,2,4,1
2937,10,12,1,20,5,501,1,1,1,26,4,1,9,4,4,2
2938,10,12,1,6,5,501,2,99,1,48,8,1,9,6,2,2
2939,10,12,1,1,6,601,2,99,1,25,4,1,9,1,4,1
2940,10,12,1,11,9,913,1,1,1,40,7,1,9,3,5,1
2941,10,12,1,11,13,1301,2,99,1,35,6,1,9,9,3,2
2942,11,12,2,9,1,101,1,1,1,40,7,1,9,12,1,1
2943,11,12,2,2,1,101,1,3,1,22,3,1,9,3,11,1
2944,11,12,2,14,1,101,1,11,1,32,5,1,9,99,99,1
2945,11,12,2,21,1,114,2,99,1,34,5,1,9,9,99,1
2946,11,12,2,23,1,116,1,1,1,58,10,1,9,1,99,1
2947,11,12,2,0,9,901,1,1,1,20,3,1,9,4,1,2
2948,11,12,2,16,9,901,1,1,1,23,3,1,9,3,1,2
2949,11,12,2,9,8,805,2,99,1,29,4,1,9,1,6,1
2950,11,12,2,14,18,1805,2,99,1,27,4,1,9,6,9,1
2951,12,12,3,13,1,101,1,1,1,35,6,1,1,12,3,1
2952,12,12,3,14,20,2011,2,99,1,18,2,1,9,4,99,1
2953,12,12,3,14,19,1901,2,99,2,23,3,1,1,1,3,1
2954,12,12,3,13,6,608,2,99,1,30,5,1,1,9,8,1
2955,12,12,3,20,2,203,2,99,1,30,5,1,9,3,14,1
2956,12,12,3,14,14,1406,2,99,2,23,3,1,9,1,2,2
2957,12,12,3,17,4,406,2,99,1,25,4,1,9,4,5,1
2958,7,12,4,19,1,102,2,99,1,56,10,1,9,3,3,1
2959,7,12,4,21,1,102,2,99,1,20,3,1,9,4,1,1
2960,7,12,4,3,1,101,1,12,1,26,4,1,9,4,5,2
2961,7,12,4,10,22,2205,2,99,1,23,3,1,9,4,1,1
2962,7,12,4,8,15,1508,2,99,9,999,11,9,9,3,5,3
2963,7,12,4,17,2,207,2,99,1,38,6,1,1,3,3,2
2964,7,12,4,0,14,1420,2,99,1,33,5,1,1,5,2,1
2965,14,12,5,21,1,102,2,99,1,35,6,1,1,1,6,1
2966,14,12,5,3,1,101,1,12,1,30,5,1,1,4,1,3
2967,14,12,5,10,22,2201,1,3,1,18,2,1,1,1,1,1
2968,14,12,5,22,20,2001,2,99,2,19,2,1,1,4,99,3
2969,14,12,5,6,5,511,2,99,1,40,7,1,1,6,99,2
2970,14,12,5,0,11,1104,2,99,1,20,3,1,1,4,5,1
2971,14,12,5,7,12,1217,2,99,1,63,10,1,1,4,99,3
2972,14,12,5,0,13,1306,2,99,1,26,4,1,1,12,9,3
2973,14,12,5,15,17,1702,2,99,9,999,11,9,9,3,99,3
2974,14,12,5,2,3,303,2,99,1,31,5,1,1,4,3,2
2975,15,12,6,1,1,101,1,1,1,19,2,1,2,1,2,2
2976,15,12,6,9,1,101,1,15,1,58,10,1,2,1,2,1
2977,15,12,6,4,1,101,1,12,1,23,3,1,2,1,2,1
2978,15,12,6,19,5,501,2,99,1,28,4,1,2,4,3,3
2979,15,12,6,0,5,502,2,99,1,25,4,1,2,1,3,2
2980,15,12,6,0,5,501,2,99,1,22,3,1,2,4,1,2
2981,15,12,6,18,5,505,2,99,1,29,4,1,1,1,2,3
2982,15,12,6,16,6,606,2,99,1,32,5,1,2,6,16,2
2983,15,12,6,19,9,920,2,99,9,999,11,9,9,3,99,1
2984,15,12,6,15,9,919,2,99,1,39,6,1,2,1,5,2
2985,15,12,6,23,9,914,2,99,1,62,10,1,1,3,3,3
2986,15,12,6,18,12,1201,2,99,1,35,6,1,2,3,1,1
2987,15,12,6,19,13,1324,2,99,1,999,11,1,1,3,6,3
2988,15,12,6,1,2,202,2,99,1,36,6,1,1,4,2,3
2989,15,12,6,0,14,1406,2,99,1,31,5,1,2,6,2,1
2990,15,12,6,20,4,407,2,99,9,999,11,9,9,3,3,3
2991,15,12,6,5,4,409,2,99,9,999,11,9,9,3,1,1
2992,15,12,6,17,3,304,2,99,1,33,5,1,1,4,1,3
2993,15,12,6,23,3,301,2,99,1,38,6,1,1,4,5,3
2994,15,12,6,8,3,304,2,99,1,48,8,1,2,3,3,1
2995,15,12,6,17,1,101,1,11,1,999,11,1,9,99,99,1
2996,15,12,6,20,1,117,2,99,1,23,3,1,9,4,99,3
2997,16,12,7,2,1,101,1,1,1,56,10,1,1,1,6,1
2998,16,12,7,10,1,101,1,6,9,999,11,9,9,14,99,3
2999,16,12,7,4,1,101,1,19,9,999,11,9,9,12,1,1
3000,16,12,7,16,22,2216,2,99,1,42,7,1,1,3,99,1
3001,16,12,7,22,22,2216,2,99,1,35,6,1,2,2,3,2
3002,16,12,7,20,21,2107,2,99,1,18,2,1,1,3,2,1
3003,16,12,7,14,20,2009,2,99,1,23,3,1,1,99,99,2
3004,16,12,7,17,5,507,2,99,1,22,3,1,1,99,5,2
3005,16,12,7,1,6,605,2,99,1,40,7,1,2,9,5,2
3006,16,12,7,22,18,1801,2,99,1,49,8,1,2,1,2,1
3007,17,12,1,1,1,101,1,1,1,29,4,1,2,1,2,1
3008,17,12,1,8,1,101,1,1,1,19,2,1,1,1,4,1
3009,17,12,1,17,1,101,1,21,1,49,8,1,2,1,2,1
3010,17,12,1,1,1,117,2,99,1,56,10,1,2,4,5,1
3011,17,12,1,19,22,2201,2,99,1,43,7,1,2,3,14,1
3012,17,12,1,21,5,509,2,99,9,999,11,9,9,4,99,1
3013,17,12,1,9,9,909,2,99,1,48,8,1,1,3,6,1
3014,17,12,1,12,15,1501,2,99,1,46,8,1,1,4,1,1
3015,18,12,2,4,1,103,2,99,1,47,8,1,1,2,11,1
3016,18,12,2,7,1,101,1,11,1,35,6,1,1,12,1,2
3017,18,12,2,7,7,710,2,99,1,19,2,1,1,3,99,1
3018,18,12,2,1,3,307,2,99,1,39,6,1,1,2,9,3
3019,18,12,2,13,22,2201,2,99,1,34,5,1,1,3,2,2
3020,18,12,2,4,9,919,2,99,1,23,3,1,1,2,9,1
3021,19,12,3,17,1,101,1,11,1,32,5,1,1,1,9,1
3022,19,12,3,6,1,115,1,1,1,23,3,1,1,4,99,1
3023,19,12,3,14,1,108,1,6,1,34,5,1,1,4,3,1
3024,19,12,3,22,5,511,2,99,1,30,5,1,9,4,5,1
3025,20,12,4,5,1,101,1,11,9,999,11,9,9,99,99,1
3026,20,12,4,20,1,116,1,3,2,21,3,1,1,4,99,2
3027,20,12,4,22,1,110,2,99,1,45,8,1,1,2,3,3
3028,20,12,4,0,8,805,2,99,1,27,4,1,2,3,2,1
3029,20,12,4,6,17,1701,2,99,1,34,5,1,1,3,5,3
3030,20,12,4,17,14,1409,2,99,1,13,1,2,1,4,5,1
3031,20,12,4,7,3,308,2,99,9,999,11,9,9,5,2,1
3032,21,12,5,17,1,101,1,16,1,27,4,1,1,3,2,1
3033,21,12,5,10,1,101,1,11,1,43,7,1,1,3,3,1
3034,21,12,5,10,1,101,1,7,1,31,5,1,1,5,2,1
3035,21,12,5,19,1,101,1,12,1,24,3,1,9,4,3,1
3036,21,12,5,3,1,108,1,4,1,43,7,1,2,1,2,1
3037,21,12,5,15,22,2212,2,99,1,24,3,1,1,99,99,2
3038,21,12,5,13,5,504,2,99,1,17,2,2,1,14,1,2
3039,21,12,5,1,5,501,2,99,1,21,3,1,2,2,99,2
3040,21,12,5,15,5,501,2,99,1,999,11,1,9,2,99,2
3041,21,12,5,19,5,501,2,99,1,36,6,1,9,5,2,1
3042,21,12,5,15,6,611,2,99,1,38,6,1,1,3,3,1
3043,21,12,5,9,6,601,2,99,1,26,4,1,1,3,99,2
3044,21,12,5,6,11,1101,2,99,1,48,8,1,2,3,4,2
3045,21,12,5,22,9,901,2,99,1,24,3,1,2,1,2,1
3046,21,12,5,23,9,920,2,99,1,30,5,1,1,3,5,1
3047,21,12,5,22,13,1308,2,99,1,29,4,1,2,3,4,1
3048,21,12,5,0,8,803,2,99,1,28,4,1,1,3,4,2
3049,21,12,5,12,16,1601,2,99,1,30,5,1,1,4,1,1
3050,21,12,5,15,2,207,2,99,1,48,8,1,1,1,6,1
3051,21,12,5,1,18,1801,2,99,1,29,4,1,1,1,11,1
3052,21,12,5,22,17,1701,2,99,1,20,3,1,1,4,5,1
3053,21,12,5,9,14,1402,2,99,1,45,8,1,2,1,3,1
3054,21,12,5,12,14,1415,2,99,1,42,7,1,1,3,11,3
3055,21,12,5,20,3,312,2,99,1,60,10,1,1,5,2,1
3056,22,12,6,16,1,101,1,1,1,55,10,1,1,2,11,1
3057,22,12,6,20,1,101,1,6,1,40,7,1,1,1,2,1
3058,22,12,6,18,21,2101,2,99,1,23,3,1,2,3,1,1
3059,22,12,6,21,20,2007,2,99,1,65,10,1,1,4,2,1
3060,22,12,6,10,19,1906,2,99,1,53,9,1,1,6,2,1
3061,22,12,6,19,5,501,2,99,1,28,4,1,1,4,2,3
3062,22,12,6,14,5,501,2,99,1,22,3,1,1,14,1,1
3063,22,12,6,9,5,501,2,99,1,35,6,1,1,5,2,3
3064,22,12,6,7,5,511,2,99,1,999,11,1,1,1,9,1
3065,22,12,6,19,9,901,2,99,1,34,5,1,1,3,5,2
3066,22,12,6,22,13,1301,2,99,1,39,6,1,2,8,11,1
3067,22,12,6,1,13,1301,2,99,1,24,3,1,2,1,11,2
3068,22,12,6,10,13,1301,2,99,1,46,8,1,2,11,99,2
3069,22,12,6,0,2,201,2,99,1,28,4,1,2,5,2,1
3070,22,12,6,12,18,1805,2,99,1,999,11,1,1,3,5,2
3071,22,12,6,18,17,1701,2,99,2,43,7,1,1,3,4,2
3072,22,12,6,9,7,710,2,99,1,30,5,1,1,2,5,3
3073,23,12,7,17,1,101,1,7,2,39,6,1,2,2,5,1
3074,23,12,7,22,1,101,1,12,1,31,5,1,2,3,5,1
3075,23,12,7,0,1,116,1,5,1,23,3,1,2,1,10,1
3076,23,12,7,6,1,116,2,99,1,25,4,1,1,1,4,3
3077,23,12,7,9,22,2201,2,99,1,63,10,1,1,9,1,1
3078,23,12,7,12,22,2210,2,99,1,24,3,1,1,9,2,2
3079,23,12,7,16,22,2216,2,99,1,36,6,1,2,3,4,1
3080,23,12,7,9,21,2106,1,1,1,16,2,2,1,14,6,1
3081,23,12,7,19,19,1904,2,99,1,999,11,1,9,6,99,1
3082,23,12,7,10,5,511,2,99,1,33,5,1,2,1,2,1
3083,23,12,7,17,6,601,2,99,1,18,2,1,1,4,8,1
3084,23,12,7,18,6,611,2,99,1,51,9,1,1,1,9,1
3085,23,12,7,16,8,805,2,99,1,37,6,1,2,3,4,3
3086,23,12,7,1,15,1503,2,99,1,999,11,1,2,6,1,1
3087,23,12,7,3,14,1401,2,99,1,38,6,1,2,3,11,2
3088,23,12,7,2,4,401,1,3,1,32,5,1,2,4,99,1
3089,23,12,7,1,3,301,2,99,1,22,3,1,2,3,5,1
3090,23,12,7,3,3,308,2,99,1,21,3,1,9,2,4,1
3091,24,12,1,7,1,101,1,9,1,27,4,1,9,1,4,1
3092,24,12,1,15,1,102,2,99,1,25,4,1,9,11,2,1
3093,24,12,1,18,19,1904,2,99,1,50,9,1,9,6,6,3
3094,24,12,1,9,2,207,2,99,2,39,6,1,9,1,11,1
3095,25,12,2,9,1,101,1,6,1,22,3,1,2,4,5,2
3096,25,12,2,6,1,108,1,4,1,35,6,1,9,1,3,2
3097,25,12,2,1,22,2205,2,99,1,26,4,1,9,4,1,1
3098,25,12,2,0,20,2002,2,99,1,21,3,1,2,3,6,2
3099,25,12,2,19,19,1905,2,99,9,999,11,9,9,3,2,1
3100,25,12,2,16,19,1905,2,99,1,21,3,1,2,4,99,2
3101,25,12,2,18,5,506,2,99,1,33,5,1,1,5,2,1
3102,25,12,2,5,16,1601,2,99,1,22,3,1,2,4,99,3
3103,25,12,2,0,15,1507,2,99,1,36,6,1,1,2,1,1
3104,25,12,2,18,17,1711,2,99,2,20,3,1,1,1,5,1
3105,26,12,3,2,1,102,2,99,1,20,3,1,2,1,2,2
3106,26,12,3,10,1,101,1,13,2,24,3,1,1,4,1,2
3107,26,12,3,18,5,501,2,99,1,35,6,1,1,1,2,1
3108,26,12,3,21,5,502,2,99,1,34,5,1,1,4,5,1
3109,26,12,3,23,5,501,2,99,1,27,4,1,2,3,6,2
3110,26,12,3,20,5,511,2,99,9,999,11,9,9,99,99,1
3111,26,12,3,16,13,1301,2,99,1,30,5,1,1,1,2,1
3112,26,12,3,19,13,1320,2,99,1,28,4,1,1,4,1,2
3113,26,12,3,17,18,1803,2,99,1,29,4,1,2,3,99,2
3114,26,12,3,12,14,1406,2,99,1,36,6,1,1,7,99,4
3115,26,12,3,15,4,406,2,99,1,48,8,1,1,3,6,1
3116,27,12,4,20,1,101,1,1,1,48,8,1,1,1,1,1
3117,27,12,4,22,5,502,2,99,1,19,2,1,1,4,99,1
3118,27,12,4,5,13,1326,2,99,9,999,11,9,9,3,3,3
3119,27,12,4,5,16,1613,2,99,1,38,6,1,1,7,2,3
3120,28,12,5,6,1,101,1,2,1,21,3,1,1,1,5,2
3121,28,12,5,15,11,1101,2,99,1,20,3,1,1,4,5,1
3122,28,12,5,21,9,901,1,1,1,29,4,1,2,4,5,1
3123,28,12,5,19,9,917,2,99,1,51,9,1,1,9,3,1
3124,28,12,5,22,12,1222,2,99,1,46,8,1,1,3,2,3
3125,29,12,6,4,1,114,2,99,1,42,7,1,1,4,7,3
3126,29,12,6,0,1,108,1,7,1,26,4,1,1,1,6,1
3127,29,12,6,12,19,1904,2,99,1,25,4,1,1,4,2,2
3128,29,12,6,22,5,501,2,99,1,32,5,1,1,4,1,2
3129,29,12,6,11,10,1002,2,99,9,999,11,9,9,3,99,1
3130,29,12,6,2,11,1101,2,99,1,20,3,1,2,4,3,2
3131,29,12,6,20,13,1301,1,3,1,18,2,1,2,3,14,2
3132,29,12,6,5,16,1601,2,99,1,25,4,1,2,1,4,2
3133,29,12,6,6,16,1603,2,99,1,60,10,1,1,9,6,1
3134,29,12,6,11,16,1610,2,99,1,28,4,1,1,5,2,2
3135,29,12,6,14,4,401,2,99,1,55,10,1,1,6,6,1
3136,30,12,7,3,1,101,1,1,1,28,4,1,2,9,1,1
3137,30,12,7,6,1,101,1,6,1,999,11,1,2,3,4,2
3138,30,12,7,23,1,115,1,5,1,40,7,1,2,1,3,1
3139,30,12,7,20,20,2001,1,1,1,36,6,1,2,4,1,1
3140,30,12,7,7,10,1014,2,99,9,999,11,9,9,9,12,3
3141,30,12,7,15,13,1323,2,99,1,26,4,1,2,12,2,2
3142,31,12,1,21,1,107,2,99,2,37,6,1,1,4,5,2
3143,31,12,1,13,1,114,2,99,1,20,3,1,1,4,1,3
3144,31,12,1,22,22,2215,2,99,1,18,2,1,2,4,1,3
3145,31,12,1,14,20,2001,2,99,1,22,3,1,1,3,11,1
3146,31,12,1,7,9,902,2,99,9,999,11,9,9,1,1,1
3147,31,12,1,8,9,920,2,99,1,17,2,2,1,3,4,1
3148,31,12,1,13,18,1804,2,99,1,16,2,2,1,4,5,2
3149,24,3,6,16,7,705,2,99,1,39,6,1,9,3,3,4
3150,26,9,3,7,10,1001,2,99,1,38,6,1,1,7,99,4
